SN,open,high,low,close,change,pct_change,turnover,date
259,"2,898.42","2,900.89","2,861.58","2,875.49",5.11,0.18,"7,725,512,716.00",28/06/2021
260,"2,856.05","2,882.62","2,835.51","2,870.38",27.38,0.96,"7,167,432,728.00",27/06/2021
261,"2,871.65","2,872.51","2,833.53","2,843.00",-16.96,-0.59,"7,033,603,740.00",24/06/2021
262,"2,939.04","2,939.04","2,857.17","2,862.18",-51.65,-1.77,"8,362,671,681.00",23/06/2021
263,"2,844.70","2,913.84","2,825.03","2,913.84",79.44,2.8,"10,286,269,957.00",22/06/2021
264,"2,924.07","2,924.07","2,828.73","2,834.40",-71.06,-2.45,"11,845,454,604.00",21/06/2021
265,"2,975.25","2,978.26","2,881.01","2,905.14",-63.28,-2.13,"11,819,428,289.00",20/06/2021
266,"2,982.87","2,989.53","2,945.42","2,968.43",-1.29,-0.04,"10,904,958,935.00",17/06/2021
267,"2,989.55","3,030.43","2,943.95","2,969.69",-52.41,-1.73,"15,484,479,319.00",16/06/2021
268,"3,061.81","3,063.06","3,013.77","3,022.10",-3.72,-0.12,"16,528,749,739.00",15/06/2021
269,"3,009.46","3,051.02","3,009.46","3,025.82",42.72,1.43,"18,884,031,519.00",14/06/2021
270,"2,965.77","2,983.10","2,957.33","2,983.10",38.32,1.3,"19,550,166,636.00",13/06/2021
271,"2,968.09","2,969.35","2,926.15","2,944.78",-1.8,-0.06,"16,100,412,436.00",10/06/2021
272,"2,995.08","3,005.00","2,934.98","2,946.58",-13.56,-0.46,"16,997,092,703.00",09/06/2021
273,"2,931.17","2,960.14","2,926.51","2,960.14",53.44,1.84,"16,951,299,040.00",08/06/2021
274,"2,928.09","2,932.39","2,892.98","2,906.70",-0.21,-0.01,"15,818,659,063.00",07/06/2021
275,"2,884.07","2,919.10","2,884.74","2,906.89",50.13,1.75,"17,271,787,525.00",06/06/2021
276,"2,833.84","2,875.04","2,833.84","2,856.67",29.55,1.05,"16,907,020,286.00",03/06/2021
277,"2,793.22","2,827.12","2,771.42","2,827.12",55.76,2.01,"11,351,815,356.00",02/06/2021
278,"2,790.71","2,799.07","2,751.44","2,771.15",-11.68,-0.42,"8,598,160,117.00",01/06/2021
279,"2,842.28","2,849.26","2,781.69","2,782.68",-45.25,-1.6,"13,909,113,291.00",31/05/2021
280,"2,836.11","2,854.48","2,815.86","2,827.93",12.54,0.45,"17,028,432,245.00",30/05/2021
281,"2,784.59","2,835.39","2,763.19","2,815.39",-1.2,-0.04,"14,768,808,492.00",27/05/2021
282,"2,828.06","2,836.10","2,804.44","2,816.56",-6.5,-0.23,"11,133,398,108.00",25/05/2021
283,"2,840.21","2,850.55","2,807.95","2,823.06",3.07,0.11,"13,175,353,188.00",24/05/2021
284,"2,768.86","2,820.00","2,738.70","2,820.00",32.81,1.18,"11,695,034,728.00",23/05/2021
285,"2,807.52","2,807.52","2,776.17","2,787.18",6.37,0.23,"9,305,222,004.00",20/05/2021
286,"2,816.26","2,821.86","2,769.72","2,780.81",-13.09,-0.47,"11,958,097,411.00",19/05/2021
287,"2,780.70","2,794.28","2,767.25","2,793.89",34.68,1.26,"11,359,360,092.00",18/05/2021
288,"2,748.83","2,770.86","2,748.04","2,759.21",20.91,0.76,"9,576,361,139.00",17/05/2021
289,"2,693.90","2,738.29","2,693.90","2,738.29",54.21,2.02,"10,026,628,116.00",16/05/2021
290,"2,701.82","2,701.82","2,679.18","2,684.01",10.13,0.38,"7,126,885,280.00",13/05/2021
291,"2,685.40","2,687.34","2,664.32","2,673.88",0.56,0.02,"5,326,052,801.00",12/05/2021
292,"2,647.48","2,680.62","2,645.77","2,673.32",27.47,1.04,"5,810,673,071.00",11/05/2021
293,"2,613.17","2,646.76","2,608.13","2,645.85",27.41,1.05,"4,203,832,789.00",10/05/2021
294,"2,652.58","2,652.58","2,613.78","2,618.56",-18.56,-0.7,"6,148,966,772.00",09/05/2021
295,"2,658.69","2,658.69","2,626.38","2,637.13",-12.47,-0.47,"6,810,091,453.00",06/05/2021
296,"2,675.95","2,675.95","2,648.74","2,649.60",-5.09,-0.19,"6,216,814,313.00",05/05/2021
297,"2,652.27","2,663.39","2,640.63","2,654.69",1.94,0.07,"6,052,236,811.00",04/05/2021
298,"2,676.45","2,692.89","2,645.80","2,652.75",-12.35,-0.46,"7,529,290,146.00",03/05/2021
299,"2,627.81","2,665.10","2,611.03","2,665.11",54,2.07,"7,360,800,500.00",02/05/2021
300,"2,601.21","2,611.37","2,583.18","2,611.10",25.82,1,"4,357,019,249.00",29/04/2021
301,"2,606.56","2,622.43","2,564.73","2,585.28",-13.79,-0.53,"3,990,431,236.00",28/04/2021
302,"2,506.52","2,599.08","2,506.52","2,599.07",92.46,3.69,"5,109,096,957.00",27/04/2021
303,"2,571.49","2,579.18","2,501.38","2,506.61",-65.58,-2.55,"6,590,928,202.00",26/04/2021
304,"2,664.69","2,664.70","2,564.43","2,572.22",-75.79,-2.86,"7,284,194,901.00",25/04/2021
305,"2,647.11","2,650.14","2,609.75","2,648.00",15.8,0.6,"5,915,139,888.00",22/04/2021
306,"2,674.82","2,674.82","2,625.92","2,632.20",-32.41,-1.22,"5,772,251,203.00",21/04/2021
307,"2,673.24","2,684.55","2,646.43","2,664.61",2.68,0.1,"5,538,617,640.00",20/04/2021
308,"2,715.83","2,716.18","2,656.63","2,661.93",-37.58,-1.39,"6,766,801,224.00",19/04/2021
309,"2,759.89","2,759.89","2,697.88","2,699.51",-35.89,-1.31,"8,801,803,215.00",18/04/2021
310,"2,735.40","2,755.00","2,732.41","2,735.46",20.67,0.76,"8,636,668,659.00",15/04/2021
311,"2,698.07","2,714.79","2,688.48","2,714.79",23.23,0.86,"7,143,151,000.00",13/04/2021
312,"2,681.60","2,693.70","2,671.89","2,691.55",17.2,0.64,"7,610,828,050.00",12/04/2021
313,"2,690.12","2,690.12","2,672.48","2,674.35",2.74,0.1,"6,556,616,680.00",08/04/2021
314,"2,694.54","2,694.54","2,668.34","2,671.61",-2.85,-0.11,"7,266,972,570.00",07/04/2021
315,"2,675.57","2,675.57","2,642.17","2,674.46",15.72,0.59,"7,477,795,738.00",06/04/2021
316,"2,679.38","2,681.76","2,639.92","2,658.74",1.13,0.04,"7,296,760,156.00",05/04/2021
317,"2,658.30","2,658.55","2,646.59","2,657.61",25.72,0.98,"9,006,858,558.00",04/04/2021
318,"2,645.49","2,645.49","2,615.43","2,631.89",12.86,0.49,"7,250,924,124.00",01/04/2021
319,"2,596.66","2,619.02","2,592.99","2,619.03",43.36,1.68,"6,166,957,318.00",31/03/2021
320,"2,545.54","2,575.95","2,545.54","2,575.67",32.15,1.26,"6,185,679,498.00",30/03/2021
321,"2,558.23","2,562.03","2,537.82","2,543.52",-5.45,-0.21,"4,410,345,030.00",29/03/2021
322,"2,584.79","2,594.25","2,544.15","2,548.97",-21.29,-0.83,"6,500,806,040.00",25/03/2021
323,"2,550.07","2,570.26","2,550.07","2,570.25",41.3,1.63,"6,674,423,941.00",24/03/2021
324,"2,524.43","2,531.04","2,496.38","2,528.95",14.57,0.58,"5,141,897,169.00",23/03/2021
325,"2,564.07","2,568.07","2,509.38","2,514.39",-24.08,-0.95,"5,351,353,625.00",22/03/2021
326,"2,494.48","2,538.46","2,492.90","2,538.46",63.38,2.56,"5,919,824,569.00",21/03/2021
327,"2,448.72","2,476.36","2,441.65","2,475.09",42.95,1.77,"4,661,792,187.00",18/03/2021
328,"2,399.21","2,432.14","2,390.42","2,432.14",40.4,1.69,"3,374,552,178.00",17/03/2021
329,"2,400.04","2,416.84","2,369.66","2,391.74",2.56,0.11,"3,375,699,339.00",16/03/2021
330,"2,418.51","2,432.17","2,380.16","2,389.19",-18.07,-0.75,"4,248,424,066.00",15/03/2021
331,"2,466.26","2,467.20","2,397.52","2,407.25",-51.23,-2.08,"4,952,722,195.00",14/03/2021
332,"2,476.93","2,477.71","2,446.33","2,458.48",-3.4,-0.14,"4,100,406,337.00",10/03/2021
333,"2,494.05","2,494.05","2,453.53","2,461.88",-23.22,-0.93,"4,752,708,147.00",09/03/2021
334,"2,519.96","2,525.30","2,473.57","2,485.09",-21.58,-0.86,"5,005,466,480.00",07/03/2021
335,"2,425.20","2,506.68","2,427.25","2,506.68",90.67,3.75,"6,058,104,317.00",04/03/2021
336,"2,449.23","2,428.88","2,391.40","2,416.00",-39.23,-1.6,"6,254,809,442.00",03/03/2021
337,"2,523.45","2,529.64","2,437.25","2,455.33",-59.7,-2.37,"6,119,638,669.00",02/03/2021
338,"2,488.33","2,524.40","2,442.60","2,515.03",40.64,1.64,"5,692,316,831.00",01/03/2021
339,"2,557.79","2,559.43","2,474.39","2,474.39",-79.74,-3.12,"8,355,289,814.00",28/02/2021
340,"2,622.70","2,622.77","2,547.84","2,554.13",-44.94,-1.73,"6,098,188,414.00",25/02/2021
341,"2,600.32","2,620.45","2,498.58","2,599.07",12.56,0.49,"6,701,872,439.00",24/02/2021
342,"2,627.33","2,627.33","2,519.41","2,586.51",-21.16,-0.81,"8,561,539,426.00",23/02/2021
343,"2,665.86","2,673.85","2,603.86","2,607.67",-32.67,-1.24,"8,406,310,671.00",22/02/2021
344,"2,667.27","2,667.59","2,619.58","2,640.34",3.66,0.14,"8,834,603,967.00",21/02/2021
345,"2,634.47","2,642.47","2,619.17","2,636.68",25.23,0.97,"8,762,146,785.00",18/02/2021
346,"2,619.80","2,623.64","2,596.19","2,611.45",9.94,0.38,"8,035,510,844.00",17/02/2021
347,"2,615.36","2,631.37","2,584.14","2,601.51",15.5,0.6,"10,035,454,955.00",16/02/2021
348,"2,517.46","2,586.01","2,538.22","2,586.01",92.42,3.71,"10,384,197,669.00",15/02/2021
349,"2,536.47","2,536.47","2,482.24","2,493.59",-33.33,-1.32,"6,927,668,931.00",14/02/2021
350,"2,552.33","2,565.13","2,524.81","2,526.92",-16.11,-0.63,"8,411,732,003.00",11/02/2021
351,"2,544.80","2,547.76","2,511.03","2,543.03",8.66,0.34,"7,649,411,398.00",10/02/2021
352,"2,562.43","2,585.15","2,524.44","2,534.37",-27.11,-1.06,"8,146,269,193.00",09/02/2021
353,"2,553.78","2,563.29","2,538.83","2,561.47",37.48,1.48,"10,619,163,869.00",08/02/2021
354,"2,486.79","2,524.00","2,486.79","2,524.00",48.74,1.97,"10,441,951,304.00",07/02/2021
355,"2,479.60","2,481.59","2,443.68","2,475.26",8.34,0.34,"7,615,071,093.00",04/02/2021
356,"2,490.53","2,519.85","2,457.99","2,466.92",-6.81,-0.28,"9,531,716,496.00",03/02/2021
357,"2,434.48","2,473.73","2,429.90","2,473.73",65.49,2.72,"8,593,472,987.00",02/02/2021
358,"2,372.04","2,413.18","2,372.04","2,408.24",37.7,1.59,"6,972,936,529.00",01/02/2021
359,"2,425.53","2,425.53","2,366.46","2,370.54",-54.75,-2.26,"8,973,206,450.00",31/01/2021
360,"2,460.83","2,460.83","2,420.64","2,425.29",-16.55,-0.68,"9,898,456,128.00",28/01/2021
361,"2,433.74","2,449.42","2,416.62","2,441.85",18.76,0.77,"8,006,238,770.00",27/01/2021
362,"2,461.42","2,462.28","2,419.89","2,423.09",-17.79,-0.73,"8,279,701,077.00",26/01/2021
363,"2,447.01","2,456.22","2,408.87","2,440.87",16.04,0.66,"8,903,538,731.00",25/01/2021
364,"2,396.74","2,429.11","2,396.74","2,424.84",50.2,2.11,"9,376,053,220.00",24/01/2021
365,"2,372.86","2,376.13","2,354.70","2,374.64",31.87,1.36,"7,798,528,433.00",21/01/2021
366,"2,361.52","2,362.99","2,322.72","2,342.76",15.87,0.68,"6,210,966,026.00",20/01/2021
367,"2,361.99","2,362.86","2,304.98","2,326.90",-5.57,-0.24,"7,467,439,848.00",19/01/2021
368,"2,333.87","2,340.57","2,319.58","2,332.31",17.31,0.75,"6,314,664,167.00",18/01/2021
369,"2,299.33","2,316.80","2,297.50","2,315.00",28.46,1.24,"6,374,267,782.00",17/01/2021
370,"2,279.04","2,296.17","2,277.26","2,286.54",18.81,0.83,"5,914,389,261.00",13/01/2021
371,"2,243.16","2,267.73","2,233.61","2,267.73",28.31,1.26,"4,982,391,897.00",12/01/2021
372,"2,264.27","2,266.44","2,229.13","2,239.42",3.7,0.17,"5,524,832,993.00",11/01/2021
373,"2,201.38","2,238.24","2,201.38","2,235.72",41.24,1.88,"6,326,646,806.00",10/01/2021
374,"2,181.27","2,204.97","2,179.09","2,194.48",15.91,0.73,"5,874,708,279.00",07/01/2021
375,"2,170.82","2,185.20","2,170.31","2,178.57",13.07,0.6,"4,425,472,339.00",06/01/2021
376,"2,167.82","2,182.39","2,149.74","2,165.49",-3.54,-0.16,"4,566,381,178.00",05/01/2021
377,"2,207.05","2,216.44","2,154.00","2,169.04",-6.36,-0.29,"5,961,733,122.00",04/01/2021
378,"2,104.85","2,175.39","2,104.85","2,175.39",88.12,4.22,"6,344,017,889.00",03/01/2021
379,"2,079.37","2,112.59","2,073.80","2,087.27",25.21,1.22,"5,703,469,837.00",31/12/2020
380,"2,023.59","2,062.06","2,023.40","2,062.06",49.17,2.44,"4,446,222,579.00",30/12/2020
381,"2,016.26","2,031.47","2,009.38","2,012.89",5.57,0.28,"4,092,227,802.00",29/12/2020
382,"1,998.81","2,013.51","1,981.50","2,007.29",8.57,0.43,"3,850,320,045.00",28/12/2020
383,"2,047.12","2,047.19","1,994.80","1,998.65",-39.98,-1.96,"4,623,452,312.00",27/12/2020
384,"2,091.59","2,091.59","2,025.65","2,038.63",-29.83,-1.44,"5,369,046,322.00",24/12/2020
385,"2,094.27","2,127.22","2,063.13","2,068.45",7.04,0.34,"6,862,445,215.00",23/12/2020
386,"1,987.47","2,061.41","1,987.47","2,061.41",95.46,4.86,"6,740,744,432.00",22/12/2020
387,"1,919.05","1,977.42","1,874.07","1,965.96",30.33,1.57,"6,698,874,354.00",21/12/2020
388,"2,046.57","2,046.57","1,935.40","1,935.63",-96.88,-4.77,"8,612,857,317.00",20/12/2020
389,"2,058.72","2,059.80","2,025.19","2,032.51",-22.7,-1.1,"6,769,890,815.00",17/12/2020
390,"2,097.20","2,097.20","2,041.85","2,055.22",-6.2,-0.3,"5,144,675,578.00",16/12/2020
391,"2,085.56","2,100.96","2,050.90","2,061.41",-5.75,-0.28,"6,069,331,687.00",15/12/2020
392,"2,022.72","2,069.06","2,022.72","2,067.17",56.72,2.82,"7,204,136,923.00",14/12/2020
393,"1,973.75","2,010.45","1,967.44","2,010.45",46.43,2.36,"4,899,484,131.00",13/12/2020
394,"1,954.60","1,974.12","1,938.92","1,964.02",8.27,0.42,"4,146,321,050.00",10/12/2020
395,"2,006.40","2,009.81","1,948.98","1,955.75",-39.6,-1.98,"4,745,649,292.00",09/12/2020
396,"2,033.97","2,047.35","1,982.07","1,995.35",-9.04,-0.45,"5,719,436,384.00",08/12/2020
397,"1,929.46","2,004.39","1,914.42","2,004.39",72.28,3.74,"6,667,956,831.00",07/12/2020
398,"2,051.51","2,051.51","1,932.11","1,932.11",-123.34,-6,"7,209,180,213.00",06/12/2020
399,"2,090.79","2,118.41","2,040.99","2,055.45",-15.57,-0.75,"8,026,023,798.00",03/12/2020
400,"2,016.82","2,077.70","2,016.82","2,071.02",70.62,3.53,"7,463,482,972.00",02/12/2020
401,"2,009.46","2,022.25","1,966.18","2,000.40",3.35,0.17,"7,404,154,007.00",01/12/2020
402,"2,000.00","2,028.45","1,971.24","1,997.05",28.79,1.46,"8,867,714,682.00",30/11/2020
403,"1,912.11","1,971.42","1,912.11","1,968.27",75.02,3.96,"9,227,348,348.00",29/11/2020
404,"1,894.78","1,926.91","1,879.00","1,893.24",18.43,0.98,"7,613,030,091.00",26/11/2020
405,"1,820.87","1,874.81","1,820.87","1,874.81",64.7,3.57,"6,817,774,994.00",25/11/2020
406,"1,790.19","1,813.86","1,786.71","1,810.11",29.68,1.67,"5,442,950,189.00",24/11/2020
407,"1,789.35","1,792.41","1,772.11","1,780.43",-2.38,-0.13,"4,762,704,611.00",23/11/2020
408,"1,791.21","1,811.63","1,761.75","1,782.81",4.69,0.26,"6,878,787,665.00",22/11/2020
409,"1,750.42","1,779.21","1,750.42","1,778.12",36.32,2.08,"6,116,730,071.00",19/11/2020
410,"1,714.86","1,741.81","1,708.87","1,741.81",23.32,1.36,"4,791,041,649.00",18/11/2020
411,"1,713.71","1,722.32","1,702.70","1,718.49",10.82,0.63,"4,256,475,891.00",12/11/2020
412,"1,681.82","1,707.67","1,681.82","1,707.67",28.89,1.72,"4,099,604,742.00",11/11/2020
413,"1,660.37","1,678.79","1,659.18","1,678.79",25.98,1.57,"4,096,190,256.00",10/11/2020
414,"1,648.75","1,661.32","1,648.75","1,652.80",4.22,0.26,"3,699,879,726.00",09/11/2020
415,"1,643.29","1,648.58","1,637.80","1,648.58",12.49,0.76,"3,526,777,261.00",08/11/2020
416,"1,644.94","1,645.08","1,634.38","1,636.17",-4.47,-0.27,"2,842,469,177.00",05/11/2020
417,"1,645.53","1,645.70","1,638.69","1,640.64",-2.39,-0.15,"1,757,423,745.00",04/11/2020
418,"1,636.20","1,644.61","1,635.15","1,643.03",5.4,0.33,"2,237,964,572.00",03/11/2020
419,"1,644.01","1,646.90","1,635.64","1,637.63",-3.33,-0.2,"2,453,954,688.00",02/11/2020
420,"1,654.15","1,654.15","1,634.63","1,640.95",-4.72,-0.29,"2,930,939,007.00",01/11/2020
421,"1,661.64","1,663.41","1,640.48","1,645.67",-1.78,-0.11,"3,037,694,845.00",29/10/2020
422,"1,612.50","1,647.45","1,612.37","1,647.45",41.2,2.57,"2,725,994,069.00",28/10/2020
423,"1,609.11","1,609.52","1,596.22","1,606.25",8.54,0.53,"1,994,543,919.00",22/10/2020
424,"1,591.04","1,597.71","1,588.78","1,597.71",13.94,0.88,"1,633,246,148.00",21/10/2020
425,"1,576.62","1,583.60","1,573.06","1,583.60",13.22,0.84,"1,271,829,990.00",20/10/2020
426,"1,556.85","1,570.38","1,555.46","1,570.38",13.58,0.87,"954,656,107.00",19/10/2020
427,"1,565.90","1,567.89","1,554.14","1,556.80",-5.66,-0.36,"1,252,748,181.00",18/10/2020
428,"1,564.69","1,579.55","1,560.69","1,562.46",1.29,0.08,"1,425,890,738.00",15/10/2020
429,"1,572.35","1,573.08","1,560.45","1,561.17",-7.42,-0.47,"1,496,387,992.00",14/10/2020
430,"1,583.29","1,584.28","1,567.23","1,568.59",-9.42,-0.6,"1,819,638,977.00",13/10/2020
431,"1,580.14","1,580.80","1,566.70","1,578.01",1.74,0.11,"1,949,060,194.00",12/10/2020
432,"1,594.01","1,594.36","1,574.62","1,576.27",-13.37,-0.84,"2,395,432,599.00",11/10/2020
433,"1,607.52","1,614.04","1,586.96","1,589.63",-11.34,-0.71,"2,862,712,521.00",08/10/2020
434,"1,593.04","1,602.14","1,587.59","1,600.97",14.68,0.93,"3,358,506,296.00",07/10/2020
435,"1,588.01","1,588.01","1,581.75","1,586.29",4.17,0.26,"2,510,585,332.00",06/10/2020
436,"1,587.31","1,594.89","1,580.65","1,582.12",-3.63,-0.23,"2,578,607,088.00",05/10/2020
437,"1,577.77","1,588.05","1,577.77","1,585.75",14.71,0.94,"3,178,853,719.00",04/10/2020
438,"1,553.95","1,572.94","1,553.95","1,571.04",20.61,1.33,"2,807,708,137.00",01/10/2020
439,"1,561.58","1,563.40","1,542.57","1,550.43",-3.19,-0.21,"1,953,636,694.00",30/09/2020
440,"1,564.92","1,564.92","1,552.77","1,553.62",-7.21,-0.46,"1,829,872,968.00",29/09/2020
441,"1,566.44","1,569.31","1,557.42","1,560.83",-4.73,-0.3,"1,690,154,525.00",28/09/2020
442,"1,569.06","1,575.43","1,562.11","1,565.55",4.29,0.27,"3,138,243,371.00",27/09/2020
443,"1,565.31","1,565.31","1,554.38","1,561.27",5.74,0.37,"2,233,489,024.00",24/09/2020
444,"1,543.37","1,555.52","1,535.03","1,555.52",9.37,0.61,"1,727,821,707.00",23/09/2020
445,"1,576.55","1,577.19","1,541.75","1,546.15",-22.91,-1.46,"2,810,425,268.00",22/09/2020
446,"1,587.82","1,587.99","1,561.49","1,569.06",-6.12,-0.39,"2,637,376,216.00",21/09/2020
447,"1,595.47","1,605.12","1,574.08","1,575.18",3,0.19,"2,742,795,692.00",20/09/2020
448,"1,555.86","1,577.99","1,547.13","1,572.18",30.78,2,"3,315,664,319.00",17/09/2020
449,"1,537.35","1,543.98","1,530.67","1,541.40",5.36,0.35,"1,845,634,030.00",16/09/2020
450,"1,544.71","1,548.35","1,531.05","1,536.03",-4.47,-0.29,"1,800,197,903.00",15/09/2020
451,"1,545.68","1,553.56","1,538.43","1,540.51",3.26,0.21,"3,134,135,908.00",14/09/2020
452,"1,528.15","1,537.25","1,522.28","1,537.25",16.56,1.09,"3,386,859,972.00",13/09/2020
453,"1,514.13","1,532.48","1,512.53","1,520.69",12.49,0.83,"2,170,068,283.00",10/09/2020
454,"1,501.86","1,511.93","1,495.11","1,508.20",13.05,0.87,"2,563,415,186.00",09/09/2020
455,"1,491.33","1,500.15","1,477.25","1,495.15",7.35,0.49,"1,798,363,063.00",08/09/2020
456,"1,503.37","1,503.37","1,483.65","1,487.81",-12.17,-0.81,"2,164,930,214.00",07/09/2020
457,"1,538.42","1,538.42","1,494.97","1,499.97",-10.45,-0.69,"2,782,377,887.00",06/09/2020
458,"1,524.19","1,524.67","1,497.47","1,510.42",-0.15,-0.01,"2,634,886,231.00",03/09/2020
459,"1,509.40","1,519.78","1,499.72","1,510.57",25.58,1.72,"4,181,036,115.00",02/09/2020
460,"1,466.57","1,489.01","1,466.57","1,484.99",22.31,1.53,"3,462,586,125.00",31/08/2020
461,"1,459.16","1,462.67","1,444.92","1,462.67",4.64,0.32,"1,614,554,300.00",30/08/2020
462,"1,467.07","1,472.73","1,454.96","1,458.04",-4,-0.27,"1,981,761,050.00",27/08/2020
463,"1,445.47","1,468.03","1,445.47","1,462.03",21.1,1.46,"2,656,163,730.00",26/08/2020
464,"1,435.21","1,440.94","1,428.74","1,440.94",9.34,0.65,"1,855,180,510.00",25/08/2020
465,"1,413.09","1,431.60","1,413.09","1,431.60",21.26,1.51,"2,139,202,075.00",24/08/2020
466,"1,399.48","1,410.34","1,394.09","1,410.34",12.77,0.91,"1,108,053,597.00",23/08/2020
467,"1,392.89","1,403.75","1,392.89","1,397.57",6.28,0.45,"393,129,068.00",20/08/2020
468,"1,409.44","1,409.44","1,388.17","1,391.29",-16.6,-1.18,"976,235,059.00",19/08/2020
469,"1,403.98","1,414.29","1,400.81","1,407.89",5.68,0.41,"1,239,017,426.00",18/08/2020
470,"1,391.79","1,402.21","1,385.70","1,402.21",10.75,0.77,"1,074,932,597.00",17/08/2020
471,"1,407.85","1,407.85","1,381.89","1,391.46",-17.33,-1.23,"1,259,320,850.00",16/08/2020
472,"1,431.89","1,431.89","1,407.43","1,408.79",-16.53,-1.16,"1,048,911,791.00",13/08/2020
473,"1,426.55","1,427.15","1,413.55","1,425.32",1.51,0.11,"951,960,208.00",12/08/2020
474,"1,433.35","1,441.31","1,421.17","1,423.81",-6.61,-0.46,"1,271,738,914.00",11/08/2020
475,"1,394.78","1,430.41","1,394.34","1,430.41",37.74,2.71,"1,555,518,923.00",10/08/2020
476,"1,383.98","1,392.68","1,363.22","1,392.68",11.31,0.82,"977,895,525.00",09/08/2020
477,"1,387.44","1,388.68","1,365.66","1,381.37",-1.29,-0.09,"920,997,056.00",06/08/2020
478,"1,403.88","1,403.88","1,374.13","1,382.66",-21.2,-1.51,"1,189,526,408.00",05/08/2020
479,"1,395.08","1,411.13","1,384.86","1,403.86",7.59,0.54,"1,290,252,213.00",03/08/2020
480,"1,441.26","1,441.26","1,396.02","1,396.28",-42.78,-2.97,"1,841,242,332.00",02/08/2020
481,"1,433.14","1,444.06","1,421.07","1,439.06",7.53,0.53,"1,320,266,678.00",30/07/2020
482,"1,452.07","1,452.07","1,431.46","1,431.52",-23.36,-1.61,"1,687,093,091.00",29/07/2020
483,"1,463.81","1,466.04","1,449.86","1,454.89",-7.59,-0.52,"1,259,751,557.00",28/07/2020
484,"1,467.89","1,475.20","1,456.47","1,462.48",-2.62,-0.18,"1,793,915,286.00",27/07/2020
485,"1,445.60","1,464.88","1,444.77","1,465.10",22.4,1.55,"1,942,679,380.00",26/07/2020
486,"1,434.08","1,440.32","1,417.32","1,442.61",10.13,0.71,"1,327,135,218.00",23/07/2020
487,"1,452.78","1,461.29","1,429.65","1,432.44",-17.5,-1.21,"1,532,511,716.00",22/07/2020
488,"1,472.19","1,479.30","1,444.50","1,449.94",-15,-1.02,"1,872,220,447.00",21/07/2020
489,"1,539.37","1,556.19","1,460.15","1,464.94",-14.09,-0.96,"2,802,233,715.00",20/07/2020
490,"1,408.51","1,479.03","1,408.51","1,479.03",84.26,6.04,"62,566,293.00",19/07/2020
491,"1,364.24","1,395.82","1,362.62","1,394.77",32.43,2.38,"1,041,770,867.00",16/07/2020
492,"1,347.88","1,367.82","1,347.88","1,362.34",14.9,1.11,"1,160,491,522.00",15/07/2020
493,"1,344.42","1,349.24","1,340.66","1,347.44",5.04,0.38,"994,545,109.00",14/07/2020
494,"1,342.59","1,352.69","1,334.17","1,342.40",2.11,0.16,"1,088,716,118.00",13/07/2020
495,"1,331.31","1,351.82","1,331.31","1,340.29",9.19,0.69,"1,111,090,272.00",12/07/2020
496,"1,327.13","1,333.25","1,312.01","1,331.27",4.57,0.34,"908,086,197.00",09/07/2020
497,"1,338.54","1,343.59","1,319.10","1,326.53",-10.13,-0.76,"1,078,462,141.00",08/07/2020
498,"1,299.72","1,345.96","1,299.72","1,336.66",37.93,2.92,"1,199,041,859.00",07/07/2020
499,"1,266.08","1,298.73","1,259.94","1,298.73",33.28,2.63,"927,841,329.00",06/07/2020
500,"1,256.18","1,280.93","1,246.80","1,265.45",9.35,0.74,"1,033,390,231.00",05/07/2020
501,"1,351.89","1,362.35","1,256.11","1,256.11",-80.41,-6.02,"476,654,971.00",02/07/2020
502,"1,261.54","1,336.52","1,261.54","1,336.52",75.77,6.01,"407,352,247.00",01/07/2020
503,"1,187.25","1,260.75","1,185.72","1,260.75",72.05,6.06,"227,212,194.00",30/06/2020
504,"1,197.09","1,200.64","1,149.73","1,188.70",-12.87,-1.07,"347,771,833.00",29/06/2020
